Item_Identifier,Item_Outlet_Sales,Outlet_Identifier
FDF32,3113.5823747318723,OUT035
FDF11,3960.7557045249337,OUT013
DRI59,3767.841637774756,OUT049
NCG54,2801.115365585551,OUT035
FDM44,1643.3904201802716,OUT046
FDT57,3641.6749522458877,OUT018
FDV24,2445.8759424228883,OUT046
FDI50,569.7869236832247,OUT019
FDS09,772.6119010035704,OUT035
NCC31,4096.321359222384,OUT027
FDQ07,572.3383570133021,OUT019
FDC22,3127.295274973878,OUT017
FDZ56,2795.83712904075,OUT046
FDZ40,130.97137375730438,OUT019
FDS46,2941.5959574222275,OUT027
DRD24,2066.132479188226,OUT045
FDV45,3075.5899790492576,OUT017
FDL26,2530.714335448821,OUT045
FDA56,1997.6431481174523,OUT018
FDN27,1966.4759175399327,OUT046
FDM20,3980.3859870395268,OUT049
FDO16,1339.4775044761004,OUT017
FDL03,3004.149084793603,OUT035
FDE58,1951.0316331538006,OUT046
FDI02,2933.6529669703664,OUT027
NCC55,130.97137375730438,OUT019
FDR03,3256.375141223704,OUT018
FDB14,1441.1182567325316,OUT017
FDR45,3976.9744006378496,OUT013
NCN07,2043.8693004891902,OUT017
FDM51,249.47573964320472,OUT019
FDT52,5850.094137457012,OUT027
FDL26,2513.358033615754,OUT046
NCZ42,3927.4627745273065,OUT046
DRI47,366.23455788559875,OUT019
FDW40,2074.8043929176565,OUT013
FDN34,2796.6730636456987,OUT046
FDS01,2947.9408692403003,OUT035
NCG55,1927.3455582712547,OUT045
FDC11,1364.9796356991835,OUT035
FDX35,3497.9138679998327,OUT018
NCB06,2587.8513846907244,OUT046
FDR09,571.2539352087504,OUT019
FDC53,1535.0072288925649,OUT017
FDY45,4085.386485154522,OUT013
FDA22,385.8540772273403,OUT010
FDE02,1506.3367144800357,OUT035
FDW21,1635.6121655727786,OUT045
FDV34,1172.737555214856,OUT046
FDS59,1659.2010815818562,OUT049
NCW17,2070.6467667876564,OUT017
NCK54,1964.8438480047837,OUT046
FDG17,569.7869236832247,OUT019
FDG35,2880.291103260424,OUT017
FDD08,130.97137375730438,OUT010
NCO07,3638.872951584715,OUT017
FDJ10,278.7192616629264,OUT010
FDW36,1652.185885578387,OUT017
FDW21,240.55440181896122,OUT010
FDY19,1923.4652488045967,OUT017
DRE03,817.3208745106989,OUT013
NCC55,643.1280699437851,OUT049
FDH52,134.31488280084,OUT010
FDO09,4081.8354078513803,OUT017
FDU43,3989.4859620245365,OUT045
FDX09,422.0757456077992,OUT010
FDH40,196.6318200505123,OUT019
FDW58,1651.027288084334,OUT017
FDC47,3763.7629679148736,OUT017
NCR41,1486.3042715338183,OUT035
DRG49,3930.220297029102,OUT035
FDC52,4062.9806955929325,OUT027
FDY13,1183.1997920983981,OUT046
FDY35,713.0385191187196,OUT013
FDI35,3111.3179716844593,OUT017
NCU18,2099.10217256225,OUT049
FDY33,2512.781615805755,OUT018
FDC15,4185.990883667393,OUT027
FDU01,3052.1131901004446,OUT049
NCU42,2792.0904756488953,OUT046
NCV29,2848.2862173328804,OUT018
NCY30,3034.861071098082,OUT017
FDQ46,1743.2442093124475,OUT049
FDG58,4096.321359222384,OUT027
FDK33,3630.9125128786854,OUT017
NCD07,1904.5661499629962,OUT045
NCX29,4022.207811453525,OUT027
NCT42,2417.7680554311255,OUT013
DRN59,752.1659842671979,OUT035
FDI44,1277.6917588880067,OUT035
FDA45,2831.886124425325,OUT049
FDP31,1054.7814545528986,OUT045
FDY01,1939.869374147709,OUT046
FDT09,2037.9008848030364,OUT018
DRH03,2834.404205796668,OUT027
FDA36,3023.193444756566,OUT018
NCF31,2461.255277542082,OUT017
FDG14,2459.0893824014124,OUT049
FDG28,5850.094137457012,OUT027
FDU14,4079.2368721161574,OUT049
FDY47,285.36952480021444,OUT019
FDI56,1386.4176914641369,OUT049
DRD01,1020.5907973868806,OUT013
FDM22,950.9251168684691,OUT046
FDH33,702.9226626602658,OUT013
DRZ24,1935.0079670752882,OUT013
NCQ38,1652.6552025476942,OUT046
FDO16,2374.64299488522,OUT027
FDU07,4041.9914191813364,OUT027
NCB07,2994.9430841021253,OUT013
FDU48,2026.9310426197428,OUT045
NCM43,2652.9280525999875,OUT045
FDR31,364.6018704118028,OUT010
DRK49,612.9225660102796,OUT018
NCI30,572.5259648990668,OUT010
DRD60,3054.6005813448537,OUT017
NCG19,3789.3533283371503,OUT046
FDH12,1652.6906803444813,OUT035
FDM32,1430.6367177196162,OUT035
FDM27,2543.3202195472136,OUT035
NCU53,4265.847731083959,OUT027
NCQ18,1560.067427875261,OUT046
FDS10,2926.5898461008537,OUT013
FDB33,4185.990883667393,OUT027
FDI12,1428.567196727835,OUT013
NCW42,3654.7451147934644,OUT013
NCC06,2024.7921804028044,OUT018
FDW02,2013.7663537607534,OUT017
NCD43,1652.6552025476942,OUT017
FDM57,1349.7204300969472,OUT018
FDA58,3893.9201190381136,OUT017
FDK56,3125.539972358693,OUT046
FDP52,3871.537252980523,OUT045
FDW20,2015.1054888998376,OUT018
FDS52,1612.3103800607669,OUT049
NCT29,1941.9542987928633,OUT018
NCL54,2866.5706937201317,OUT013
FDC05,3084.506711002585,OUT045
FDF34,3073.8911210390525,OUT035
FDP03,2991.966479454824,OUT027
FDD32,189.9755359778344,OUT010
FDZ10,2021.270532772311,OUT045
FDZ40,860.4282873480709,OUT035
FDD51,626.4211868427573,OUT018
NCY30,426.0803885932488,OUT019
FDP58,3688.883352490256,OUT017
FDV49,4177.93456123257,OUT017
FDY24,130.97137375730438,OUT019
NCO55,1659.6744525368722,OUT017
FDR13,1922.232942035091,OUT017
FDS51,998.6218329082034,OUT017
FDP26,1651.542719201245,OUT045
NCB54,3002.6612023030675,OUT027
FDF32,3062.572765850163,OUT017
FDN31,3031.4368751041457,OUT018
DRM48,594.6371136785314,OUT017
FDN20,2761.022814853791,OUT049
DRL01,3763.2877944853662,OUT046
FDV56,1652.241772850234,OUT049
DRH13,2888.662625877026,OUT027
FDA03,2514.818911703448,OUT017
FDF47,5850.094137457012,OUT027
FDX32,2519.7787212247476,OUT046
FDX57,1524.5514706551307,OUT049
NCA30,3002.253078647203,OUT045
FDO49,821.8065972948622,OUT013
FDL04,251.17611437253817,OUT019
DRM48,600.1812666617722,OUT035
FDR16,3555.2656721404956,OUT013
NCC19,3040.937218116752,OUT018
NCE42,3974.435010443845,OUT045
FDY24,860.9182992533449,OUT017
FDH19,2862.143960580554,OUT049
FDJ46,2847.0375550501276,OUT013
FDN45,571.7434465857567,OUT010
FDY08,2019.2634016772176,OUT035
FDZ37,1367.8232461592002,OUT035
NCT30,761.0573940850268,OUT045
DRY23,616.3120677597359,OUT018
NCZ30,1995.5466186817039,OUT018
FDC44,1865.5339844473533,OUT018
FDB45,1651.027288084334,OUT035
FDY04,2575.474576314208,OUT013
FDM27,2577.697631319375,OUT046
FDZ43,3958.401479692175,OUT017
FDT39,367.6951072030995,OUT019
NCC06,282.95451784513176,OUT019
FDL15,4096.321359222384,OUT027
FDL57,4117.805115062843,OUT017
FDU08,1551.803223952491,OUT046
FDK40,4206.671858209233,OUT017
FDQ12,569.4275390487355,OUT010
FDS48,2513.540013632127,OUT017
FDP09,3620.28991440221,OUT045
FDW21,1553.3369161092073,OUT049
FDY25,3053.579424897502,OUT035
DRE13,1361.1891725047558,OUT017
FDV43,130.97137375730438,OUT019
FDD22,1741.6963215066012,OUT045
FDM46,237.09996930213308,OUT019
NCO30,481.7321637875063,OUT010
FDM25,2887.345220946801,OUT046
NCN41,2033.1568752899755,OUT049
FDU24,1445.7266206765541,OUT045
FDZ50,3139.579587210762,OUT046
FDP45,4024.534004647397,OUT013
NCM54,2016.9554835290771,OUT045
FDW10,418.3169183465639,OUT019
FDP20,2021.1746412239766,OUT017
FDK32,2519.437408155761,OUT046
FDN52,1374.5314518316657,OUT049
FDM58,1721.9240858259657,OUT045
FDZ46,2926.6281857845897,OUT027
NCA18,1867.71364765513,OUT018
FDD35,2083.3076419785048,OUT046
NCK31,762.5609735371373,OUT035
FDI40,2862.9221667531087,OUT027
FDT50,240.1763969494099,OUT019
NCT06,2620.7464509355773,OUT046
FDT31,3011.25435882876,OUT035
FDT45,857.3714545127764,OUT049
FDT13,3086.7212660358714,OUT045
FDO50,1392.4126045373423,OUT045
NCU18,278.45423175106464,OUT010
NCR54,3080.4852158762574,OUT049
NCO18,2844.3152073101605,OUT018
FDU09,865.351454892764,OUT045
FDT13,3019.71864149455,OUT018
FDE09,1764.5286232540843,OUT046
NCK53,249.31566938697182,OUT019
FDG45,3568.0736644262943,OUT049
DRH15,666.713533448016,OUT035
FDO21,569.7869236832247,OUT019
FDD14,5154.176729718584,OUT027
FDC09,1652.6552025476942,OUT046
FDH45,1037.7414542626,OUT027
FDV32,1121.3692961352647,OUT046
FDG12,1984.1434181235052,OUT035
FDS32,2064.4776835489693,OUT013
NCL55,3811.441642535553,OUT018
DRE01,3889.4316217887113,OUT035
DRE15,1272.679539758816,OUT049
NCL42,3958.207334061191,OUT045
FDP31,1223.65272993641,OUT013
FDN33,1436.3206871042223,OUT018
FDZ59,2549.2624674323956,OUT046
FDE45,427.2323177323189,OUT010
FDJ07,1982.9973638393521,OUT013
FDQ45,3028.6939846197893,OUT018
FDM33,5850.094137457012,OUT027
FDO15,150.8623965526663,OUT010
FDM46,1454.4701631524931,OUT013
FDR03,3459.9626540578274,OUT045
FDY49,2657.44048797243,OUT018
FDQ60,1931.3558307963833,OUT045
FDW10,2857.352624858456,OUT049
FDO51,683.9431962892825,OUT049
FDJ40,1640.4767172512775,OUT018
FDS20,3049.247639936545,OUT018
FDU45,1810.4508781348268,OUT013
FDV02,2796.5103599003314,OUT035
FDN09,4003.5348864248435,OUT046
NCM55,5161.61792049882,OUT027
FDN23,2380.3753766187233,OUT018
FDY31,367.160803158319,OUT010
FDW03,242.4582326527148,OUT010
FDD14,3054.1422485031753,OUT046
FDV23,2008.6570741123703,OUT017
DRI03,2864.9571426015823,OUT045
FDN13,1562.7294877713448,OUT035
FDF45,1348.2558526010353,OUT027
FDU46,1369.249394184608,OUT035
FDB57,3688.7249924030957,OUT049
FDV12,1560.8011505187467,OUT049
FDQ58,2416.504016226714,OUT013
NCA18,1902.257713456564,OUT017
FDH52,988.0210971814167,OUT049
FDM24,2378.625692761329,OUT018
NCP43,4873.4707011015935,OUT027
NCO18,424.7187764167161,OUT019
FDM32,1395.7789988222273,OUT017
NCL07,601.8910224824264,OUT017
FDK03,4038.487068778192,OUT013
FDP59,1651.5599873830226,OUT017
FDQ24,4032.8197175743317,OUT049
FDQ16,1638.8684750076438,OUT018
FDU44,2536.437093156856,OUT013
FDH28,130.97137375730438,OUT010
FDV28,130.97137375730438,OUT019
FDM22,859.7772047080227,OUT045
FDR56,3094.316851658279,OUT046
FDV39,3081.348775026862,OUT049
FDU37,171.54564383103263,OUT019
FDQ11,570.4264068048943,OUT010
FDX02,3774.7425814857224,OUT045
NCS42,1434.920185318615,OUT018
FDY57,2835.1000389937294,OUT027
FDB21,3864.842974571462,OUT049
FDE28,3872.3262620338523,OUT017
FDQ55,1946.1490701233924,OUT017
FDA48,3649.568915949408,OUT049
FDZ19,2869.306006170851,OUT045
NCC43,3988.5246950867413,OUT045
NCV18,1363.643786358295,OUT046
NCA42,2461.028215780637,OUT018
FDY45,4148.9189270744255,OUT046
NCC30,2969.006590222335,OUT045
FDM57,1428.7124634078507,OUT013
FDL09,387.5426905143294,OUT010
FDB09,2991.966479454824,OUT027
FDT44,1944.0793654981646,OUT035
NCT06,4258.692640243009,OUT027
FDX26,3120.7518729848616,OUT049
FDK32,2484.355852718116,OUT013
DRA12,2126.3885360631957,OUT046
FDO46,490.5941664938405,OUT010
FDE52,1425.7708761538067,OUT013
NCH42,3827.188415116887,OUT045
FDV08,623.0515122160401,OUT035
FDB47,3381.5415475530376,OUT018
FDC28,260.6783107453755,OUT010
FDD22,1925.3983857422625,OUT046
FDS07,2938.3373020370836,OUT027
DRI13,3666.933817902039,OUT045
FDG32,3472.4553152962176,OUT018
FDU14,4116.4543759808685,OUT017
FDD28,131.8428196682321,OUT019
NCP41,1665.1141475740435,OUT017
FDS08,2889.608577126221,OUT049
FDX47,2524.6669952311663,OUT045
FDC53,247.57232178575822,OUT019
FDQ19,4040.1048758237234,OUT035
FDL14,2476.3742970215812,OUT045
FDM33,571.1039634640872,OUT019
FDA51,1890.47101104856,OUT045
FDZ27,759.7195939173585,OUT018
FDT04,655.3705246480946,OUT046
DRC13,2046.0780146541706,OUT049
FDR16,5850.094137457012,OUT027
FDQ03,5850.094137457012,OUT027
FDE38,2711.5708309116285,OUT035
DRH23,1288.1067447881244,OUT027
FDT11,493.00700942387164,OUT019
FDD09,3012.137746149786,OUT035
FDR40,1337.4271510230055,OUT045
FDX07,3038.254877667776,OUT017
FDR07,1533.3987346509678,OUT035
FDA51,1892.2161945889159,OUT017
FDT59,569.750156458469,OUT019
FDF20,3076.313566474157,OUT017
FDR13,1914.6100598840214,OUT045
FDY26,3604.5028877042887,OUT049
FDW04,2017.4422669984435,OUT017
FDK52,3834.795186467807,OUT017
FDN60,2556.3066308913294,OUT049
FDM09,411.90882442074866,OUT019
FDP46,1371.265043078721,OUT049
FDB50,170.98674523213833,OUT019
NCQ29,3995.1126199719165,OUT049
FDP16,5850.094137457012,OUT027
FDX33,2475.9795642368267,OUT018
FDP07,510.4005703201746,OUT010
FDN22,3988.284850906766,OUT046
FDF39,4112.52447813503,OUT049
FDS21,965.3201633252543,OUT017
NCM42,1656.5419789740988,OUT013
FDK50,382.18231415021745,OUT019
DRF13,4041.9914191813364,OUT027
FDH35,2509.370255073663,OUT018
FDP60,1549.0229403347198,OUT018
DRJ49,3001.965369106006,OUT027
NCT42,363.7066766546352,OUT019
FDE38,2684.977462367849,OUT049
FDI04,3109.3289194600816,OUT049
NCH54,2590.0616230158116,OUT045
FDT56,905.6122172897757,OUT049
DRD15,3525.122600777817,OUT018
FDV58,3022.221508351072,OUT013
FDP21,3126.7499995251965,OUT049
FDH05,3699.7673132687028,OUT013
FDR10,4248.020526051529,OUT027
NCP06,2521.700040037517,OUT045
FDF33,1648.5203255301074,OUT049
DRK37,3105.4828699278005,OUT013
DRH49,1334.7791073393375,OUT045
FDT58,2651.121132582162,OUT013
FDD41,1633.581129107221,OUT018
FDP40,1689.503106890418,OUT018
FDM51,2862.2263335560474,OUT027
FDO45,194.73157681074835,OUT010
FDW33,242.4477112228507,OUT010
FDY24,861.4314032695131,OUT045
FDB10,569.9310578120475,OUT010
FDM40,2059.503977234028,OUT035
NCI06,3051.818791225662,OUT017
FDW12,339.11622517878163,OUT019
FDX48,4103.004630942741,OUT027
NCW05,2887.8059583688796,OUT027
FDX27,1502.7406136568395,OUT017
DRM37,3088.090647757847,OUT045
FDA38,3935.1185519230116,OUT045
FDR36,652.9551125858055,OUT046
FDZ45,3128.8716137571755,OUT046
FDG05,2525.085147910042,OUT017
FDK28,4165.841114249202,OUT013
FDV47,1358.090856589884,OUT045
FDN21,2589.751773177592,OUT045
FDP20,3001.965369106006,OUT027
FDI35,3098.0432941962576,OUT045
DRY23,705.3523326531505,OUT013
FDA56,2038.030425901618,OUT017
FDB09,2012.0541351859529,OUT013
NCO26,2941.5959574222275,OUT027
FDQ49,2471.9173072388985,OUT018
FDI52,2989.800905152429,OUT027
FDZ44,2940.900124225166,OUT027
FDZ09,2528.3787113888743,OUT018
FDY03,1923.913873988789,OUT049
NCG42,2042.4503051982174,OUT017
DRI13,5850.094137457012,OUT027
FDQ32,2028.8327810672915,OUT013
FDW16,1391.5162444314303,OUT035
FDU27,787.9385652248274,OUT046
FDR28,385.20359742691943,OUT010
FDQ49,380.9341284157334,OUT010
FDS37,1951.1313952156952,OUT046
FDW26,3432.994413428154,OUT018
FDX12,3729.9426019327975,OUT018
NCP06,2470.1831807061612,OUT013
FDW45,366.34832362606426,OUT010
NCN30,1482.741872416936,OUT049
FDN24,857.8614664180506,OUT049
NCL41,1025.113449376759,OUT027
FDR02,261.7506813689773,OUT019
FDD09,448.7891640651113,OUT010
FDS33,194.65133566296575,OUT010
FDU22,1979.1672686211716,OUT045
FDI53,2499.9367502358627,OUT013
DRH01,2871.3809169910546,OUT049
FDX32,2106.0385408349084,OUT013
NCP30,609.3172264140942,OUT018
FDB60,3061.59157381222,OUT045
FDB14,1437.031616734839,OUT049
NCP02,864.7728221416769,OUT035
FDJ10,2022.2839218764084,OUT017
FDG34,1722.2982075476953,OUT046
NCB18,1370.9314589606881,OUT017
FDM16,1116.3275732348063,OUT049
FDW25,1348.4842108226317,OUT018
FDB35,225.98713252526,OUT010
DRN11,2105.0343880852492,OUT013
FDF41,569.8270439727602,OUT019
FDH16,1379.1903468743308,OUT045
NCQ50,3409.2887036128986,OUT018
DRH23,887.8984835329907,OUT018
DRJ37,2412.6406446424335,OUT013
DRJ24,5158.610793575706,OUT027
FDY16,3052.556835163217,OUT035
FDQ27,1653.1626120118726,OUT045
FDZ33,2463.0983027738043,OUT045
FDF29,2079.215282933286,OUT045
FDA08,2570.735137410029,OUT049
FDG31,1117.6087217947957,OUT046
FDE34,467.6578672684171,OUT019
NCR30,1449.450272592536,OUT027
FDV33,4148.094793922963,OUT035
DRZ24,1936.8748353474098,OUT018
NCL54,2867.246323625255,OUT035
FDR12,2909.02423418233,OUT049
NCC54,3787.553468829264,OUT046
DRN59,812.8364594997065,OUT013
FDX50,261.9758961354314,OUT019
FDV31,4780.6338013606055,OUT027
NCA29,4387.742826441678,OUT027
FDW60,2939.2666391586076,OUT049
FDX08,3106.1836006508966,OUT017
DRD49,3761.1198591005164,OUT013
FDD33,3806.455687714607,OUT046
FDW35,702.9226626602658,OUT013
FDJ36,1653.1626120118726,OUT017
FDV51,2702.674553808164,OUT035
FDW36,1655.4482104506512,OUT046
FDH35,2585.8592917129617,OUT046
NCS30,3002.6612023030675,OUT027
FDN49,605.0685768522117,OUT017
FDL08,3719.5400885896406,OUT018
FDI09,3859.9033774356976,OUT013
FDP19,1982.165356509763,OUT018
FDU21,130.97137375730438,OUT010
NCP41,1659.1670430726936,OUT045
FDY10,1826.3684898942984,OUT013
FDP12,591.4814693556293,OUT018
NCN26,1962.244287268875,OUT049
FDK44,2853.0320627949695,OUT013
FDC28,1657.5751928306404,OUT049
FDJ41,5850.094137457012,OUT027
NCT29,2002.4558188536912,OUT035
NCH42,569.9368954278879,OUT019
FDU60,2599.502374489838,OUT018
FDS02,3087.573796620844,OUT045
FDC51,2083.7439580340088,OUT046
FDU03,3047.888985347442,OUT013
FDX39,3654.904444728468,OUT045
NCY05,130.97137375730438,OUT010
NCL06,5850.094137457012,OUT027
FDD32,1282.3152896913446,OUT035
NCN41,2000.6318771020972,OUT045
NCX53,2153.4904974028263,OUT049
FDU57,366.730198503585,OUT019
FDQ23,1651.6784761142085,OUT046
FDQ52,4015.243982231341,OUT045
FDC14,624.7792055008572,OUT045
FDY09,2925.709040292771,OUT035
FDQ28,2539.964178627706,OUT045
FDV25,3753.250086882351,OUT046
FDJ07,1952.808516890411,OUT035
DRB25,1649.0186775643094,OUT049
FDK52,571.1039634640872,OUT019
FDY52,1399.4423912339867,OUT027
FDB28,3109.925716528652,OUT046
FDT36,599.1230955470683,OUT035
FDV25,3824.4094936088113,OUT017
NCN07,3001.965369106006,OUT027
FDC57,3025.107584393781,OUT017
FDQ03,3617.451519804788,OUT018
FDU23,2710.2997516196024,OUT017
NCX41,3640.6633321039553,OUT035
NCD06,756.6428797504607,OUT035
FDW08,1657.5497649601507,OUT045
NCU29,2459.7214199727878,OUT017
NCE06,2482.0544101766654,OUT013
FDV52,270.92920029408145,OUT010
FDB02,2929.619629031465,OUT017
NCR18,635.0405393565065,OUT045
FDK16,1483.6743690515048,OUT049
NCQ29,571.4009771543183,OUT010
FDZ01,249.35137078438035,OUT019
FDW27,2529.759794063619,OUT035
FDD17,3642.0214294072725,OUT018
FDW39,2878.239365556625,OUT013
DRH59,1093.0215591100348,OUT045
FDS52,1641.5658693828505,OUT013
FDU40,5785.388829937228,OUT027
NCF54,2842.9578302893,OUT013
FDH46,1653.1626120118726,OUT045
NCP14,1646.7421365555074,OUT049
FDH50,3148.757193612989,OUT049
DRF15,370.8461779009199,OUT010
FDV27,2574.173692697432,OUT027
NCJ06,2035.5776792742045,OUT049
FDN02,3229.7513893016276,OUT018
FDQ51,778.2154776493454,OUT049
FDQ07,3733.702282922648,OUT017
FDS45,1646.7395218574231,OUT049
NCJ06,2014.259909986385,OUT045
FDD36,1961.6725930653283,OUT035
FDY25,3100.1835076150273,OUT045
FDU52,2449.2826847176398,OUT046
DRK47,3838.348216572473,OUT017
NCL30,2021.3255231221583,OUT017
FDN22,4023.6809601903396,OUT035
NCF30,3002.6612023030675,OUT027
FDK03,4123.438448129991,OUT035
FDT45,862.2462553451913,OUT017
NCC54,5850.094137457012,OUT027
